-- ADDRESS


insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 37439, 'Alcácer do Sal', '6 Heath Hill');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Wyndham', 'Hadny', 'whadnycu@xrea.com', '678964447');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Flss', 'Greated', 'fgreatedcv@xing.com', '408380596');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Ailbert', 'Mariel', 'amarielcw@fastcompany.com', '317661261');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Vera', 'Custard', 'vcustardcx@timesonline.co.uk', '552360086');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Darin', 'Scutter', 'dscuttercy@parallels.com', '538581632');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Lauretta', 'Domokos', 'ldomokoscz@cisco.com', '450125810');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Peggy', 'Busswell', 'pbusswelld0@hugedomains.com', '791830496');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Marcus', 'O''Lagene', 'molagened1@sbwire.com', '261699963');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Nanice', 'Mattschas', 'nmattschasd2@wordpress.org', '887014211');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Mallory', 'McGinty', 'mmcgintyd3@jiathis.com', '270287073');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Dunstan', 'Bizley', 'dbizleyd4@so-net.ne.jp', '414411704');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Sam', 'Ridulfo', 'sridulfod5@themeforest.net', '961634494');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Zena', 'Swaddle', 'zswaddled6@tamu.edu', '613832528');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Alick', 'Kleynermans', 'akleynermansd7@nasa.gov', '822779035');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Haley', 'Weavers', 'hweaversd8@a8.net', '474665689');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Ogdan', 'Ruthven', 'oruthvend9@slate.com', '779318356');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Venita', 'Local', 'vlocalda@dailymotion.com', '766627445');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Griffie', 'Cokely', 'gcokelydb@nasa.gov', '741767612');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Falkner', 'Danzey', 'fdanzeydc@intel.com', '449503328');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Tove', 'Killeley', 'tkilleleydd@gov.uk', '875768149');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Alexia', 'Rodgier', 'arodgierde@examiner.com', '532547608');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Nikolas', 'Milesop', 'nmilesopdf@twitter.com', '345965959');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Jessy', 'Layborn', 'jlayborndg@sun.com', '624989154');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Chrystal', 'Shuxsmith', 'cshuxsmithdh@wikimedia.org', '315613185');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Guillema', 'Andryushin', 'gandryushindi@pbs.org', '928579438');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Marlowe', 'Koch', 'mkochdj@examiner.com', '738898603');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Robert', 'Potte', 'rpottedk@parallels.com', '480066088');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Abby', 'Jordison', 'ajordisondl@squidoo.com', '899786986');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Alfredo', 'Cardall', 'acardalldm@multiply.com', '223278027');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Cheslie', 'St. Ledger', 'cstledgerdn@thetimes.co.uk', '686553741');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Aprilette', 'Doerren', 'adoerrendo@army.mil', '868640246');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Ruby', 'Crosson', 'rcrossondp@imageshack.us', '646496229');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Donaugh', 'Kinvig', 'dkinvigdq@webeden.co.uk', '919161080');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Gilli', 'Dunkerk', 'gdunkerkdr@flickr.com', '519369222');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Sisile', 'Cockburn', 'scockburnds@geocities.com', '697657804');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Sanford', 'Joburn', 'sjoburndt@bloglovin.com', '505568951');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Valery', 'Denniss', 'vdennissdu@topsy.com', '571393402');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Tildie', 'Pitbladdo', 'tpitbladdodv@mlb.com', '667301185');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Denney', 'Cowup', 'dcowupdw@berkeley.edu', '255519731');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Evie', 'Luck', 'eluckdx@livejournal.com', '446900039');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Nelie', 'Bickle', 'nbickledy@behance.net', '857961805');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Stefania', 'Camel', 'scameldz@time.com', '671111013');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Julie', 'De Angelis', 'jdeangelise0@house.gov', '674974840');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Thorstein', 'Dillistone', 'tdillistonee1@photobucket.com', '820581058');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Alverta', 'Grossman', 'agrossmane2@barnesandnoble.com', '254162176');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Sarene', 'Crook', 'scrooke3@abc.net.au', '940371512');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Bridget', 'Irlam', 'birlame4@booking.com', '305026194');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Winne', 'Parsand', 'wparsande5@a8.net', '344105173');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Ingaberg', 'Kunzel', 'ikunzele6@globo.com', '599324019');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Kelcie', 'Langston', 'klangstone7@webmd.com', '108074714');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Shalna', 'Threlkeld', 'sthrelkelde8@ox.ac.uk', '309125096');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Mirna', 'Fechnie', 'mfechniee9@cargocollective.com', '675761150');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Reube', 'Sporrij', 'rsporrijea@omniture.com', '325697038');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Evvy', 'Worling', 'eworlingeb@google.ca', '886980893');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Jilleen', 'Hambrick', 'jhambrickec@amazon.com', '149678952');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Alfreda', 'Macer', 'amacered@paginegialle.it', '581864658');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Moss', 'McNiven', 'mmcnivenee@fastcompany.com', '720596353');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Rachel', 'Berzons', 'rberzonsef@ucsd.edu', '523275956');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Milty', 'Bough', 'mbougheg@gmpg.org', '598759894');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Devan', 'Lett', 'dletteh@last.fm', '514529689');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Devinne', 'Mayte', 'dmayteei@over-blog.com', '578125870');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Timothy', 'Settle', 'tsettleej@baidu.com', '349864207');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Colan', 'Baalham', 'cbaalhamek@t.co', '857167314');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Brinn', 'De Angelo', 'bdeangeloel@netvibes.com', '873522335');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Maryann', 'Kulicke', 'mkulickeem@eepurl.com', '854616450');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Bordy', 'Moggan', 'bmogganen@princeton.edu', '123806549');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Anstice', 'Mellon', 'amelloneo@diigo.com', '890679842');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Lianna', 'Chamberlain', 'lchamberlainep@wsj.com', '813016158');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Dorie', 'McCoy', 'dmccoyeq@aboutads.info', '815442598');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Marline', 'Minghella', 'mminghellaer@slate.com', '617821029');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Tucky', 'Lambart', 'tlambartes@digg.com', '143903870');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Blake', 'Sturge', 'bsturgeet@ow.ly', '707513517');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Anabel', 'Beese', 'abeeseeu@github.io', '771935966');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Carla', 'de Voiels', 'cdevoielsev@zdnet.com', '101987995');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Katalin', 'Philbin', 'kphilbinew@google.com.au', '109802255');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Shepard', 'MacCulloch', 'smaccullochex@1und1.de', '895760149');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Margeaux', 'Cosyns', 'mcosynsey@4shared.com', '940569202');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Catharine', 'Samter', 'csamterez@flavors.me', '616353735');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Larine', 'Hellin', 'lhellinf0@g.co', '468526819');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Marga', 'Twizell', 'mtwizellf1@360.cn', '270538981');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Euell', 'Filipczak', 'efilipczakf2@wordpress.com', '253566841');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Carlos', 'Potier', 'cpotierf3@storify.com', '537181415');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Keven', 'Duro', 'kdurof4@tripadvisor.com', '169725413');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Millard', 'Bootland', 'mbootlandf5@xinhuanet.com', '646440721');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Agnesse', 'Skermer', 'askermerf6@paypal.com', '108622774');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Randi', 'Burbury', 'rburburyf7@sfgate.com', '437742880');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Noby', 'Giraudoux', 'ngiraudouxf8@bbc.co.uk', '301384942');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Carlynn', 'Friedenbach', 'cfriedenbachf9@storify.com', '180522852');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Claudius', 'Meller', 'cmellerfa@weather.com', '853968872');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Maisey', 'Dacres', 'mdacresfb@mapy.cz', '802626360');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Bren', 'Idney', 'bidneyfc@google.ca', '757365005');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Judie', 'Hinkes', 'jhinkesfd@studiopress.com', '474729979');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Kari', 'Bolding', 'kboldingfe@dropbox.com', '362418889');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Amalie', 'Degoix', 'adegoixff@technorati.com', '581737443');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Bev', 'Noah', 'bnoahfg@nifty.com', '773035833');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Axel', 'Coulton', 'acoultonfh@infoseek.co.jp', '823206572');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Vivianne', 'Truckell', 'vtruckellfi@tmall.com', '992053336');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Kaleb', 'Heine', 'kheinefj@hibu.com', '466504882');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Katerina', 'Webburn', 'kwebburnfk@desdev.cn', '952944070');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Clary', 'Garrould', 'cgarrouldfl@yellowpages.com', '102208457');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Cindelyn', 'Armes', 'carmesfm@symantec.com', '255604766');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Nessa', 'Albert', 'nalbertfn@illinois.edu', '208476953');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Marchall', 'Rathmell', 'mrathmellfo@cbslocal.com', '586844237');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Waverly', 'Boord', 'wboordfp@who.int', '432626702');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Fletcher', 'Ralston', 'fralstonfq@meetup.com', '929366072');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Tommie', 'Grolle', 'tgrollefr@yellowbook.com', '677334665');
insert into CUSTOMER (id, first_name, last_name, email, phone) values (customer_seq.nextval, 'Phillipe', 'Plumstead', 'pplumsteadfs@de.vu', '765541831');
